Locality,Latitude,Longitude,Year,Count
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2010,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2011,NA
St Andrews Beach,-38.41531,144.81855,2012,NA
St Andrews Beach,-38.41531,144.81855,2012,NA
St Andrews Beach,-38.41531,144.81855,2012,NA
St Andrews Beach,-38.41531,144.81855,2012,NA
St Andrews Beach,-38.41531,144.81855,2012,NA
St Andrews Beach,-38.41531,144.81855,2012,7
St Andrews Beach,-38.41531,144.81855,2012,25
St Andrews Beach,-38.41531,144.81855,2012,5
St Andrews Beach,-38.41531,144.81855,2012,NA
St Andrews Beach,-38.41531,144.81855,2012,NA
St Andrews Beach,-38.41531,144.81855,2012,NA
St Andrews Beach,-38.41531,144.81855,2012,NA
St Andrews Beach,-38.41531,144.81855,2013,NA
St Andrews Beach,-38.41531,144.81855,2013,NA
St Andrews Beach,-38.41531,144.81855,2013,NA
St Andrews Beach,-38.41531,144.81855,2013,3
St Andrews Beach,-38.41531,144.81855,2013,NA
St Andrews Beach,-38.41531,144.81855,2013,NA
St Andrews Beach,-38.41531,144.81855,2013,NA
St Andrews Beach,-38.41531,144.81855,2013,NA
St Andrews Beach,-38.41531,144.81855,2013,NA
St Andrews Beach,-38.41531,144.81855,2013,NA
St Andrews Beach,-38.41531,144.81855,2013,NA
St Andrews Beach,-38.41531,144.81855,2013,NA
St Andrews Beach,-38.41531,144.81855,2014,NA
St Andrews Beach,-38.41531,144.81855,2014,NA
St Andrews Beach,-38.41531,144.81855,2014,22
St Andrews Beach,-38.41531,144.81855,2014,NA
St Andrews Beach,-38.41531,144.81855,2014,NA
St Andrews Beach,-38.41531,144.81855,2014,NA
St Andrews Beach,-38.41531,144.81855,2014,NA
St Andrews Beach,-38.41531,144.81855,2014,NA
St Andrews Beach,-38.41531,144.81855,2014,NA
St Andrews Beach,-38.41531,144.81855,2014,NA
St Andrews Beach,-38.41531,144.81855,2014,NA
St Andrews Beach,-38.41531,144.81855,2014,NA
St Andrews Beach,-38.41531,144.81855,2015,0
St Andrews Beach,-38.41531,144.81855,2015,NA
St Andrews Beach,-38.41531,144.81855,2015,NA
St Andrews Beach,-38.41531,144.81855,2015,NA
St Andrews Beach,-38.41531,144.81855,2015,NA
St Andrews Beach,-38.41531,144.81855,2015,0
St Andrews Beach,-38.41531,144.81855,2015,NA
St Andrews Beach,-38.41531,144.81855,2015,NA
St Andrews Beach,-38.41531,144.81855,2015,NA
St Andrews Beach,-38.41531,144.81855,2015,NA
St Andrews Beach,-38.41531,144.81855,2015,NA
St Andrews Beach,-38.41531,144.81855,2015,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2016,NA
St Andrews Beach,-38.41531,144.81855,2017,9
St Andrews Beach,-38.41531,144.81855,2017,NA
St Andrews Beach,-38.41531,144.81855,2017,NA
St Andrews Beach,-38.41531,144.81855,2017,NA
St Andrews Beach,-38.41531,144.81855,2017,NA
St Andrews Beach,-38.41531,144.81855,2017,NA
St Andrews Beach,-38.41531,144.81855,2017,NA
St Andrews Beach,-38.41531,144.81855,2017,NA
St Andrews Beach,-38.41531,144.81855,2017,NA
St Andrews Beach,-38.41531,144.81855,2017,NA
St Andrews Beach,-38.41531,144.81855,2017,NA
St Andrews Beach,-38.41531,144.81855,2017,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
St Andrews Beach,-38.41531,144.81855,2018,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2010,NA
Flinders,-38.4759,145.02021,2011,NA
Flinders,-38.4759,145.02021,2011,NA
Flinders,-38.4759,145.02021,2011,NA
Flinders,-38.4759,145.02021,2011,NA
Flinders,-38.4759,145.02021,2011,NA
Flinders,-38.4759,145.02021,2011,NA
Flinders,-38.4759,145.02021,2011,NA
Flinders,-38.4759,145.02021,2011,5
Flinders,-38.4759,145.02021,2011,NA
Flinders,-38.4759,145.02021,2011,NA
Flinders,-38.4759,145.02021,2011,NA
Flinders,-38.4759,145.02021,2011,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2012,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2013,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2014,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2015,NA
Flinders,-38.4759,145.02021,2016,NA
Flinders,-38.4759,145.02021,2016,NA
Flinders,-38.4759,145.02021,2016,0
Flinders,-38.4759,145.02021,2016,NA
Flinders,-38.4759,145.02021,2016,NA
Flinders,-38.4759,145.02021,2016,NA
Flinders,-38.4759,145.02021,2016,NA
Flinders,-38.4759,145.02021,2016,NA
Flinders,-38.4759,145.02021,2016,NA
Flinders,-38.4759,145.02021,2016,NA
Flinders,-38.4759,145.02021,2016,NA
Flinders,-38.4759,145.02021,2016,NA
Flinders,-38.4759,145.02021,2017,NA
Flinders,-38.4759,145.02021,2017,NA
Flinders,-38.4759,145.02021,2017,NA
Flinders,-38.4759,145.02021,2017,NA
Flinders,-38.4759,145.02021,2017,NA
Flinders,-38.4759,145.02021,2017,NA
Flinders,-38.4759,145.02021,2017,NA
Flinders,-38.4759,145.02021,2017,5
Flinders,-38.4759,145.02021,2017,NA
Flinders,-38.4759,145.02021,2017,NA
Flinders,-38.4759,145.02021,2017,NA
Flinders,-38.4759,145.02021,2017,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders,-38.4759,145.02021,2018,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2010,NA
Flinders Foreshore,-38.47554,145.02506,2011,2
Flinders Foreshore,-38.47554,145.02506,2011,NA
Flinders Foreshore,-38.47554,145.02506,2011,NA
Flinders Foreshore,-38.47554,145.02506,2011,NA
Flinders Foreshore,-38.47554,145.02506,2011,NA
Flinders Foreshore,-38.47554,145.02506,2011,NA
Flinders Foreshore,-38.47554,145.02506,2011,NA
Flinders Foreshore,-38.47554,145.02506,2011,NA
Flinders Foreshore,-38.47554,145.02506,2011,NA
Flinders Foreshore,-38.47554,145.02506,2011,NA
Flinders Foreshore,-38.47554,145.02506,2011,NA
Flinders Foreshore,-38.47554,145.02506,2011,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2012,NA
Flinders Foreshore,-38.47554,145.02506,2013,NA
Flinders Foreshore,-38.47554,145.02506,2013,NA
Flinders Foreshore,-38.47554,145.02506,2013,2
Flinders Foreshore,-38.47554,145.02506,2013,NA
Flinders Foreshore,-38.47554,145.02506,2013,NA
Flinders Foreshore,-38.47554,145.02506,2013,NA
Flinders Foreshore,-38.47554,145.02506,2013,NA
Flinders Foreshore,-38.47554,145.02506,2013,NA
Flinders Foreshore,-38.47554,145.02506,2013,NA
Flinders Foreshore,-38.47554,145.02506,2013,NA
Flinders Foreshore,-38.47554,145.02506,2013,NA
Flinders Foreshore,-38.47554,145.02506,2013,NA
Flinders Foreshore,-38.47554,145.02506,2014,NA
Flinders Foreshore,-38.47554,145.02506,2014,NA
Flinders Foreshore,-38.47554,145.02506,2014,NA
Flinders Foreshore,-38.47554,145.02506,2014,5
Flinders Foreshore,-38.47554,145.02506,2014,NA
Flinders Foreshore,-38.47554,145.02506,2014,NA
Flinders Foreshore,-38.47554,145.02506,2014,NA
Flinders Foreshore,-38.47554,145.02506,2014,NA
Flinders Foreshore,-38.47554,145.02506,2014,NA
Flinders Foreshore,-38.47554,145.02506,2014,NA
Flinders Foreshore,-38.47554,145.02506,2014,NA
Flinders Foreshore,-38.47554,145.02506,2014,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2015,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2016,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2017,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Flinders Foreshore,-38.47554,145.02506,2018,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2010,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2011,NA
Boags Rocks,-38.43925,144.84773,2012,4
Boags Rocks,-38.43925,144.84773,2012,NA
Boags Rocks,-38.43925,144.84773,2012,NA
Boags Rocks,-38.43925,144.84773,2012,NA
Boags Rocks,-38.43925,144.84773,2012,NA
Boags Rocks,-38.43925,144.84773,2012,NA
Boags Rocks,-38.43925,144.84773,2012,NA
Boags Rocks,-38.43925,144.84773,2012,NA
Boags Rocks,-38.43925,144.84773,2012,NA
Boags Rocks,-38.43925,144.84773,2012,NA
Boags Rocks,-38.43925,144.84773,2012,NA
Boags Rocks,-38.43925,144.84773,2012,NA
Boags Rocks,-38.43925,144.84773,2013,NA
Boags Rocks,-38.43925,144.84773,2013,NA
Boags Rocks,-38.43925,144.84773,2013,NA
Boags Rocks,-38.43925,144.84773,2013,NA
Boags Rocks,-38.43925,144.84773,2013,NA
Boags Rocks,-38.43925,144.84773,2013,NA
Boags Rocks,-38.43925,144.84773,2013,NA
Boags Rocks,-38.43925,144.84773,2013,9
Boags Rocks,-38.43925,144.84773,2013,NA
Boags Rocks,-38.43925,144.84773,2013,NA
Boags Rocks,-38.43925,144.84773,2013,NA
Boags Rocks,-38.43925,144.84773,2013,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2014,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2015,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2016,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2017,NA
Boags Rocks,-38.43925,144.84773,2018,NA
Boags Rocks,-38.43925,144.84773,2018,NA
Boags Rocks,-38.43925,144.84773,2018,NA
Boags Rocks,-38.43925,144.84773,2018,NA
Boags Rocks,-38.43925,144.84773,2018,NA
Boags Rocks,-38.43925,144.84773,2018,NA
Boags Rocks,-38.43925,144.84773,2018,NA
Boags Rocks,-38.43925,144.84773,2018,NA
Boags Rocks,-38.43925,144.84773,2018,NA
Boags Rocks,-38.43925,144.84773,2018,NA
Boags Rocks,-38.43925,144.84773,2018,NA
Boags Rocks,-38.43925,144.84773,2018,5
Flinders Ocean Beach,-38.48315,145.01804,2010,NA
Flinders Ocean Beach,-38.48315,145.01804,2010,NA
Flinders Ocean Beach,-38.48315,145.01804,2010,NA
Flinders Ocean Beach,-38.48315,145.01804,2010,NA
Flinders Ocean Beach,-38.48315,145.01804,2010,NA
Flinders Ocean Beach,-38.48315,145.01804,2010,NA
Flinders Ocean Beach,-38.48315,145.01804,2010,NA
Flinders Ocean Beach,-38.48315,145.01804,2010,NA
Flinders Ocean Beach,-38.48315,145.01804,2010,NA
Flinders Ocean Beach,-38.48315,145.01804,2010,NA
Flinders Ocean Beach,-38.48315,145.01804,2010,NA
Flinders Ocean Beach,-38.48315,145.01804,2010,2
Flinders Ocean Beach,-38.48315,145.01804,2011,NA
Flinders Ocean Beach,-38.48315,145.01804,2011,NA
Flinders Ocean Beach,-38.48315,145.01804,2011,NA
Flinders Ocean Beach,-38.48315,145.01804,2011,NA
Flinders Ocean Beach,-38.48315,145.01804,2011,NA
Flinders Ocean Beach,-38.48315,145.01804,2011,2
Flinders Ocean Beach,-38.48315,145.01804,2011,NA
Flinders Ocean Beach,-38.48315,145.01804,2011,NA
Flinders Ocean Beach,-38.48315,145.01804,2011,NA
Flinders Ocean Beach,-38.48315,145.01804,2011,NA
Flinders Ocean Beach,-38.48315,145.01804,2011,NA
Flinders Ocean Beach,-38.48315,145.01804,2011,NA
Flinders Ocean Beach,-38.48315,145.01804,2012,NA
Flinders Ocean Beach,-38.48315,145.01804,2012,NA
Flinders Ocean Beach,-38.48315,145.01804,2012,NA
Flinders Ocean Beach,-38.48315,145.01804,2012,NA
Flinders Ocean Beach,-38.48315,145.01804,2012,NA
Flinders Ocean Beach,-38.48315,145.01804,2012,NA
Flinders Ocean Beach,-38.48315,145.01804,2012,NA
Flinders Ocean Beach,-38.48315,145.01804,2012,NA
Flinders Ocean Beach,-38.48315,145.01804,2012,5
Flinders Ocean Beach,-38.48315,145.01804,2012,NA
Flinders Ocean Beach,-38.48315,145.01804,2012,NA
Flinders Ocean Beach,-38.48315,145.01804,2012,NA
Flinders Ocean Beach,-38.48315,145.01804,2013,NA
Flinders Ocean Beach,-38.48315,145.01804,2013,NA
Flinders Ocean Beach,-38.48315,145.01804,2013,NA
Flinders Ocean Beach,-38.48315,145.01804,2013,NA
Flinders Ocean Beach,-38.48315,145.01804,2013,NA
Flinders Ocean Beach,-38.48315,145.01804,2013,NA
Flinders Ocean Beach,-38.48315,145.01804,2013,NA
Flinders Ocean Beach,-38.48315,145.01804,2013,2
Flinders Ocean Beach,-38.48315,145.01804,2013,NA
Flinders Ocean Beach,-38.48315,145.01804,2013,NA
Flinders Ocean Beach,-38.48315,145.01804,2013,NA
Flinders Ocean Beach,-38.48315,145.01804,2013,NA
Flinders Ocean Beach,-38.48315,145.01804,2014,NA
Flinders Ocean Beach,-38.48315,145.01804,2014,NA
Flinders Ocean Beach,-38.48315,145.01804,2014,12
Flinders Ocean Beach,-38.48315,145.01804,2014,7
Flinders Ocean Beach,-38.48315,145.01804,2014,NA
Flinders Ocean Beach,-38.48315,145.01804,2014,NA
Flinders Ocean Beach,-38.48315,145.01804,2014,2
Flinders Ocean Beach,-38.48315,145.01804,2014,2
Flinders Ocean Beach,-38.48315,145.01804,2014,NA
Flinders Ocean Beach,-38.48315,145.01804,2014,NA
Flinders Ocean Beach,-38.48315,145.01804,2014,NA
Flinders Ocean Beach,-38.48315,145.01804,2014,NA
Flinders Ocean Beach,-38.48315,145.01804,2015,7
Flinders Ocean Beach,-38.48315,145.01804,2015,4
Flinders Ocean Beach,-38.48315,145.01804,2015,5
Flinders Ocean Beach,-38.48315,145.01804,2015,5
Flinders Ocean Beach,-38.48315,145.01804,2015,8
Flinders Ocean Beach,-38.48315,145.01804,2015,NA
Flinders Ocean Beach,-38.48315,145.01804,2015,4
Flinders Ocean Beach,-38.48315,145.01804,2015,4
Flinders Ocean Beach,-38.48315,145.01804,2015,NA
Flinders Ocean Beach,-38.48315,145.01804,2015,NA
Flinders Ocean Beach,-38.48315,145.01804,2015,NA
Flinders Ocean Beach,-38.48315,145.01804,2015,NA
Flinders Ocean Beach,-38.48315,145.01804,2016,2
Flinders Ocean Beach,-38.48315,145.01804,2016,2
Flinders Ocean Beach,-38.48315,145.01804,2016,NA
Flinders Ocean Beach,-38.48315,145.01804,2016,2
Flinders Ocean Beach,-38.48315,145.01804,2016,9
Flinders Ocean Beach,-38.48315,145.01804,2016,7
Flinders Ocean Beach,-38.48315,145.01804,2016,5
Flinders Ocean Beach,-38.48315,145.01804,2016,NA
Flinders Ocean Beach,-38.48315,145.01804,2016,NA
Flinders Ocean Beach,-38.48315,145.01804,2016,4
Flinders Ocean Beach,-38.48315,145.01804,2016,NA
Flinders Ocean Beach,-38.48315,145.01804,2016,NA
Flinders Ocean Beach,-38.48315,145.01804,2017,4
Flinders Ocean Beach,-38.48315,145.01804,2017,3
Flinders Ocean Beach,-38.48315,145.01804,2017,3
Flinders Ocean Beach,-38.48315,145.01804,2017,12
Flinders Ocean Beach,-38.48315,145.01804,2017,NA
Flinders Ocean Beach,-38.48315,145.01804,2017,NA
Flinders Ocean Beach,-38.48315,145.01804,2017,NA
Flinders Ocean Beach,-38.48315,145.01804,2017,4
